"Artikel 776.01.68Kolbensatz Standard JMT 40MM";"[' » Motor\n » Kolben/Ringe f. Original  Zyl.\n » Kolbensatz, komplett\n » JMT\n » Standard\n', ' » Motor\n » Zylindersätze\n »  50 ccm\n » Standard\n » Kolbensatz für JMT Zyl.\n']";"Verfügbar    1 Verfügbar: sofortigen Abholung";"BeschreibungKolbensatz 50cc für originale Zylindersätze.

Enthält:
Kolben, Kolbenringe, Kolbenbolzen, Bolzenclips.";"['JM-Nr.:776.01.68', 'Produkt:Kolbensatz Standard JMT40MM', 'Originalbezeichnung:KOLBENSTZ STD JMT40MM', 'Preiseinheit:1 SATZ', 'Mindestbestellmenge:1', 'Verkaufspreis:13,19\xa0€ inkl. 19% MwSt.', '\xa011,08\xa0€ excl. 19% MwSt', 'Rabatt:40%', 'EK-Netto:6,65\xa0€\xa0']";"['//images.matthies.de/mike/714/500_7760168.jpg']";"['ModellAprilia MX 50Bjcode\xa0AnfangfahrgestellnummerSTC00\xa0Baujahr2003-2004\xa0Zylinder1\xa0Hubraum49\xa0Leistung2 PS, 1,5 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartSupermoto\xa0Verkaufsbezeichnung\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerGI\xa0Baujahr1992\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 4 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerGI\xa0Baujahr1993\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 4 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerLP\xa0Baujahr1994\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerLP\xa0Baujahr1995\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerLP\xa0Baujahr1996\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerLP010\xa0Baujahr1997\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,3 PS, 1,7 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia Red Rose 50Bjcode\xa0AnfangfahrgestellnummerLP010\xa0Baujahr1998-1999\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,3 PS, 1,7 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartChopper\xa0VerkaufsbezeichnungClassic 5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerHP\xa0Baujahr1993\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerLM\xa0Baujahr1994\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerMM000\xa0Baujahr1995\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerMM000\xa0Baujahr1996\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerMM020\xa0Baujahr1997\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerMM020\xa0Baujahr1998\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerPG000\xa0Baujahr1999\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerPG000\xa0Baujahr2000\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerPG000\xa0Baujahr2001\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerSE000\xa0Baujahr2002\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerSE000\xa0Baujahr2003\xa0Zylinder1\xa0Hubraum50\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungExtrema/Replica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerSE001\xa0Baujahr2004\xa0Zylinder1\xa0Hubraum50\xa0Leistung2 PS, 1,4 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungReplica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RS 50Bjcode\xa0AnfangfahrgestellnummerSE001\xa0Baujahr2005\xa0Zylinder1\xa0Hubraum50\xa0Leistung2 PS, 1,4 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartsportler\xa0VerkaufsbezeichnungReplica\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerFZ\xa0Baujahr1991\xa0Zylinder1\xa0Hubraum49\xa0Leistung\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung3 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerHB\xa0Baujahr1992\xa0Zylinder1\xa0Hubraum49\xa0Leistung\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerHB\xa0Baujahr1993\xa0Zylinder1\xa0Hubraum49\xa0Leistung\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerLR\xa0Baujahr1994\xa0Zylinder1\xa0Hubraum49\xa0Leistung\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung5 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerMU02\xa0Baujahr1995\xa0Zylinder1\xa0Hubraum49\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung6 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerMU02\xa0Baujahr1996\xa0Zylinder1\xa0Hubraum49\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung6 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerMU02\xa0Baujahr1997\xa0Zylinder1\xa0Hubraum49\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung6 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerMU02\xa0Baujahr1998-1999\xa0Zylinder1\xa0Hubraum49\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung6 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellAprilia RX 50Bjcode\xa0AnfangfahrgestellnummerMU02\xa0Baujahr2000-2001\xa0Zylinder1\xa0Hubraum49\xa0Leistung2,7 PS, 2 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0BauartEnduro\xa0Verkaufsbezeichnung6 Gang\xa0Schluesselnummer_24123\xa0Schluesselnummer_3\xa0TypMotorrad\xa0']"
"Artikel 734.22.89Dichtungssatz Topend für Zylindersatz Athena";"[' » Motor\n » Zylindersätze\n » 160 ccm\n » Tuning Stufe 1\n » Dichtsatz, Top End\n']";"Verfügbar    1 Verfügbar: sofortigen Abholung";"BeschreibungAthena Dichtungssatz Topend

Topend Dichtungssatz für Athena Zylinder-Satz.

Athena ist Erstausrüster (seit 1973) führender italienischer Motorradhersteller und vielen anderen Marken. Dichtungen werden nach europäischen Qualitätsstandards (ISO 9001, ISO TS 16949, ISO 14001) gefertigt und stehen so unter permanenter Qualitätskontrolle. 

Eine gleichbleibende Qualität ist somit gewährleistet. Athena verwendet zur Herstellung seiner Dichtungen nur OE geprüfte und zertifizierte Rohmaterialien.";"['JM-Nr.:734.22.89', 'Produkt:Dichtungssatz Topendfür Zylindersatz Athena', 'Originalbezeichnung:DICHT STZ TOPENDF ZYL STZ ATH', 'Preiseinheit:1 SATZ', 'Mindestbestellmenge:1', 'Verkaufspreis:71,27\xa0€ inkl. 19% MwSt.', '\xa059,89\xa0€ excl. 19% MwSt', 'Rabatt:30%', 'EK-Netto:41,92\xa0€\xa0']";"['//images.matthies.de/mike/5af/500_7342289.jpg']";"['ModellKTM Duke 125Bjcode\xa0Anfangfahrgestellnummer\xa0Baujahr2011\xa0Zylinder1\xa0Hubraum125\xa0Leistung15 PS, 11 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartnakedbike\xa0Verkaufsbezeichnung\xa0Schluesselnummer_26007\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellKTM Duke 125Bjcode\xa0Anfangfahrgestellnummer\xa0Baujahr2012\xa0Zylinder1\xa0Hubraum125\xa0Leistung15 PS, 11 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartnakedbike\xa0Verkaufsbezeichnung\xa0Schluesselnummer_26007\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellKTM Duke 125Bjcode\xa0Anfangfahrgestellnummer\xa0Baujahr2013\xa0Zylinder1\xa0Hubraum125\xa0Leistung15 PS, 11 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartnakedbike\xa0VerkaufsbezeichnungABS\xa0Schluesselnummer_26007\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellKTM Duke 125Bjcode\xa0Anfangfahrgestellnummer\xa0Baujahr2014\xa0Zylinder1\xa0Hubraum125\xa0Leistung15 PS, 11 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartnakedbike\xa0VerkaufsbezeichnungABS\xa0Schluesselnummer_26007\xa0Schluesselnummer_3\xa0TypMotorrad\xa0', 'ModellKTM Duke 125Bjcode\xa0Anfangfahrgestellnummer\xa0Baujahr2015\xa0Zylinder1\xa0Hubraum125\xa0Leistung15 PS, 11 kw\xa0ab Fahrgestellnummer\xa0bis Fahrgestellnummer\xa0AntriebsartKette\xa0Bauartnakedbike\xa0VerkaufsbezeichnungABS\xa0Schluesselnummer_26007\xa0Schluesselnummer_3\xa0TypMotorrad\xa0']"
